0,1
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.1812424242424258,4.25261373390558
15.93999242424244,33.6377339055794
22.10946212121211,56.260781115879816
25.428492424242407,66.03109012875538
35.27292424242427,69.89642489270389
39.88178787878785,69.51588841201715
41.39675000000001,69.04820171673822
39.22337121212119,66.45711158798278
37.85699242424243,61.886665236051506
37.55984090909091,56.43762231759655
35.153219696969686,49.06273390557941
19.982075757575753,29.347755364806872
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
